ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
PCAR,PACCAR Inc,118.95,388215954.0,55.03,111.2428,119.0096,118.0884,116.5492,1.1758,0.5282,False,True,False,False,False,False,3.1685,37.542,1481787520.0,0.7616,5.558,0.1004,False,True,True,True,True,False,1
GOLD,Barrick Gold Corp,42.25,17945709.0,49.9,38.3643,46.5788,42.5211,42.1941,0.0975,-0.2243,False,True,False,False,False,False,3.2523,12.9907,-743910528.0,1.8241,1.176,-0.0735,False,False,False,True,False,False,1
FDX,FedEx Corp,317.24,689200247.0,43.95,301.7323,340.4751,327.5896,326.5395,1.8598,3.2011,False,True,False,False,False,False,3.4203,95.3729,894000000.0,1.4099,1.474,0.0147,False,True,False,True,True,False,1
NEM,Newmont Corp,103.79,923600502.0,47.27,102.2498,112.0981,103.6572,105.0551,-1.9199,-2.4531,False,True,False,False,False,False,3.4602,29.9954,9804874752.0,0.1576,2.443,0.1444,False,True,True,True,True,False,1
IP,International Paper,36.82,220262054.0,63.78,39.3251,36.786,35.4089,34.242,0.9636,0.5369,True,False,False,False,False,False,3.576,10.2965,1711250048.0,0.659,1.213,0.078,False,True,True,True,True,False,1
TS,Tenaris SA,57.22,85976216.0,36.14,47.5809,57.2496,60.409,61.0742,-0.3163,0.2602,False,True,False,False,False,False,3.6805,15.5468,1296321664.0,0.0273,4.145,0.0004,False,True,True,True,True,False,1
HAL,Halliburton Co,35.11,489760770.0,30.54,32.1727,37.6861,36.8416,38.3143,-1.219,-0.6401,False,True,False,False,False,False,3.7623,9.2842,2027000064.0,0.7465,2.083,-0.0189,False,True,True,True,False,False,1
VOD,Vodafone Group,14.3,47383693.0,39.54,13.5806,15.0459,14.7816,14.8673,-0.0827,-0.0577,False,True,False,True,False,False,3.99,3.5839,5167374848.0,1.0015,1.137,-0.2564,False,True,False,True,False,False,1
EQNR,Equinor ASA,32.65,138887767.0,32.43,29.439,35.9891,34.1151,35.6109,-1.344,-0.8854,False,True,False,False,False,False,4.1681,7.7685,18090625024.0,0.73,1.239,-0.049,False,True,True,True,False,False,1
PINS,Pinterest Inc,20.27,462800520.0,47.23,24.6419,19.1295,20.8542,20.7404,0.2098,0.3282,True,False,False,False,False,False,4.1728,4.8577,1080373120.0,0.4227,4.226,-0.0005,False,True,True,True,False,False,1
KB,KB Financial Group,106.77,26556300.0,51.27,95.0135,106.3675,107.2688,106.1273,0.8226,0.1828,False,False,True,False,False,False,4.2538,25.0999,,,,0.0271,False,False,False,False,True,False,1
SE,Sea Ltd,91.28,322577959.0,55.14,123.0024,90.9215,88.0259,88.0326,-0.1149,-0.3244,True,False,False,False,False,False,4.3842,20.8203,885241600.0,0.2761,1.578,0.5065,False,True,True,True,True,False,1
XYZ,Block Inc,74.78,448192019.0,57.82,67.2994,65.115,72.2782,71.4372,0.783,0.4402,False,False,True,False,False,False,4.9621,15.0703,-794561728.0,0.3751,1.986,0.078,False,False,True,True,True,False,1
NXE,NexGen Energy,10.65,75896192.0,47.58,10.4796,11.564,10.4498,10.7383,-0.3485,-0.3856,False,True,False,False,False,False,5.287,2.0144,-280498752.0,0.4247,1.366,0.5539,False,False,True,True,True,False,1
GRMN,Garmin Ltd,236.41,201030705.0,49.54,227.66,239.6106,235.548,236.2113,-1.0457,-1.3686,False,True,False,False,False,False,5.4559,42.9263,810156096.0,0.0233,4.361,0.1303,False,True,True,True,True,False,1
DD,DuPont de Nemours,46.67,170964746.0,45.46,42.2113,47.2464,47.4835,47.5949,-0.0815,-0.0445,False,True,False,False,False,False,6.3189,7.5504,-124750000.0,0.2259,2.683,-0.7567,False,False,True,True,False,False,1
AMZN,Amazon.com Inc,234.11,11753200260.0,37.83,232.8298,235.6155,240.5166,247.1757,-5.9771,-4.3166,False,True,False,False,False,False,6.4573,37.8471,9806624768.0,0.533,1.177,0.4888,False,True,True,True,True,False,1
BKR,Baker Hughes,58.68,488254181.0,36.08,55.119,62.362,60.6771,62.3387,-1.4193,-0.8266,False,True,False,False,False,False,6.5164,8.9636,3151249920.0,0.8294,2.132,0.2626,False,True,True,True,True,False,1
UNP,Union Pacific Corp,256.88,815200870.0,41.3,240.7385,257.4697,264.3522,265.4262,-0.1104,1.3089,False,True,False,True,False,False,7.8537,32.708,4034374912.0,1.6225,0.916,0.0934,False,True,False,False,True,False,1
HSBC,HSBC Holdings,94.97,169671244.0,58.3,78.9921,87.5645,93.1436,92.2304,0.9102,0.6593,False,False,True,False,False,False,7.9972,11.8754,,,,0.0726,False,False,False,False,True,False,1
ROKU,Roku Inc,138.07,854527752.0,61.77,105.0352,110.2205,133.4962,129.3039,4.1242,3.0,False,False,True,False,False,False,9.5175,14.5069,679980608.0,0.1876,2.91,0.031,False,True,True,True,True,False,1
BP,BP PLC,39.33,407004704.0,32.53,38.511,42.7828,40.7209,41.9581,-1.1518,-0.8096,False,True,False,False,False,False,11.0644,3.5339,10053125120.0,0.9638,1.219,-0.1169,False,True,True,True,False,False,1
WMT,Walmart Inc,117.18,3253357507.0,38.57,116.2074,125.1255,119.241,120.596,-1.7151,-1.9823,False,True,False,False,False,False,13.1737,8.895,6862249984.0,0.7482,0.771,0.1392,False,True,True,False,True,False,1
SCCO,Southern Copper Corp,192.93,261525713.0,55.61,159.5592,183.9712,188.5552,185.9573,2.359,1.4809,False,False,True,False,False,False,13.7174,14.0646,4255225088.0,0.6241,4.375,0.2047,False,True,True,True,True,False,1
NTES,NetEase Inc,121.33,157736173.0,51.78,129.2274,116.5523,122.4958,121.2778,1.5824,1.8915,True,False,False,False,False,False,16.6612,7.2822,34148839424.0,0.0647,3.285,0.1692,False,True,True,True,True,False,1
TSLA,Tesla Inc,400.49,19345610796.0,47.03,416.9638,397.4095,403.3256,407.7139,-2.8497,-0.5046,True,False,False,False,False,False,18.6043,21.5267,5251999744.0,0.1874,2.043,0.1302,False,True,True,True,True,False,1
COST,Costco Wholesale,957.68,2459749396.0,40.5,956.9711,995.8083,965.9235,978.2872,-12.6543,-11.145,False,True,False,False,False,False,25.5231,37.278,6954375168.0,0.6026,1.072,0.2346,False,True,True,True,True,False,1
RACE,Ferrari NV,362.13,250644401.0,55.55,378.0957,347.0398,358.102,352.1462,5.6603,4.3922,True,False,False,False,False,False,36.0546,10.0439,985850240.0,0.7225,2.569,0.2329,False,True,True,True,True,False,1
ADP,Automatic Data Processing,220.5,619249005.0,50.29,239.8208,212.0655,220.9748,221.16,1.1078,2.8433,True,False,False,False,False,False,65.0127,3.3595,4749387264.0,0.6926,1.043,0.5286,False,True,True,True,True,False,1
MRK,Merck & Co,113.87,1439851900.0,44.28,104.423,117.2438,116.1722,116.2507,0.2423,0.7587,False,True,False,True,False,False,74.1998,1.5346,14049250304.0,1.0694,1.299,-0.4748,False,True,False,True,False,False,1
HWM,Howmet Aerospace,277.66,687261306.0,62.11,223.4134,250.1298,269.2692,262.8539,5.4094,2.6243,False,False,True,False,False,False,123.4905,2.2484,1192749952.0,0.8779,2.444,61.4286,False,True,True,True,True,False,1
AMGN,Amgen Inc,347.01,1055777140.0,54.3,330.4314,350.3163,344.8119,342.5741,2.3046,2.2685,False,True,False,False,False,False,,,7436624896.0,6.2375,1.261,,False,True,False,True,False,False,1
BAYRY,Bayer AG,10.94,13948239.0,57.17,10.3992,11.255,10.6103,10.5954,-0.0557,-0.1531,False,True,False,False,False,False,,,7314874880.0,1.3427,1.055,,False,True,False,True,False,False,1
BMY,Bristol-Myers Squibb,55.53,732846658.0,46.31,52.996,58.1966,55.5071,56.0885,-0.5993,-0.5081,False,True,False,False,False,False,,,9851750400.0,2.3097,1.42,,False,True,False,True,False,False,1
XLY,Consumer Discretionary Select Sector ETF,117.16,895707579.0,49.89,117.3809,115.4882,116.8632,117.1668,-0.2592,-0.211,True,False,False,False,False,False,,,,,,,False,False,False,False,False,False,1
XLP,Consumer Staples Select Sector ETF,83.3,1061528792.0,45.58,80.983,84.4376,84.3188,84.1425,0.1932,0.184,False,True,False,False,False,False,,,,,,,False,False,False,False,False,False,1
EONGY,E.ON SE,20.23,8143993.0,35.93,20.2274,21.7116,20.7166,20.9664,-0.2478,-0.1895,False,True,False,False,False,False,,,-3405900032.0,1.5002,0.95,,False,False,False,False,False,False,1
PAC,Grupo Aeroportuario Pacifico,254.31,24602373.0,60.63,246.7961,250.8925,243.0638,240.8591,0.5227,-2.288,False,False,True,False,False,False,,,1832582400.0,2.2633,1.469,,False,True,False,True,False,False,1
GSK,GSK PLC,52.07,201337124.0,53.25,49.8316,53.8673,51.588,51.4669,0.0218,-0.0791,False,True,False,False,False,False,,,3019249920.0,1.097,0.792,,False,True,False,False,False,False,1
XLV,Health Care Select Sector ETF,149.4,1651084282.0,47.73,148.655,149.7744,151.6231,150.6236,1.2488,1.4849,False,True,False,False,False,False,,,,,,,False,False,False,False,False,False,1
HON,Honeywell International,229.01,1213474418.0,56.4,212.3475,227.6263,224.5205,222.9868,1.1302,0.2651,False,False,True,False,False,False,,,2936875008.0,2.5739,1.385,,False,True,False,True,False,False,1
JNJ,Johnson & Johnson,228.39,1860545184.0,45.0,214.5591,235.026,233.5366,232.0113,1.5581,1.5193,False,True,False,False,False,False,,,12511375360.0,0.6773,1.025,,False,True,True,True,False,False,1
KMB,Kimberly-Clark,102.56,458580864.0,59.88,104.2439,100.1258,101.4355,99.5999,1.6484,1.1109,True,False,False,False,False,False,,,1054625024.0,3.7126,0.766,,False,True,False,False,False,False,1
XLB,Materials Select Sector ETF,51.81,638559095.0,53.44,47.8312,51.0009,51.7073,51.3798,0.2615,0.1086,False,False,True,False,False,False,,,,,,,False,False,False,False,False,False,1
NVS,Novartis AG,147.08,263919370.0,45.23,139.589,151.6158,149.8064,149.4167,0.3548,0.286,False,True,False,False,False,False,,,12024750080.0,1.2073,0.848,,False,True,False,False,False,False,1
ORCL,Oracle Corp,184.29,5540393560.0,43.08,204.0465,169.1343,193.1202,197.5998,-1.0871,4.0333,True,False,False,False,False,False,,,-20337874944.0,3.6276,1.115,,False,False,False,True,False,False,1
RTX,RTX Corporation,185.6,1029308946.0,55.45,181.806,189.9945,184.4484,181.5506,2.0841,0.6572,False,True,False,False,False,False,,,7233375232.0,0.5723,1.024,,False,True,True,True,False,False,1
SBUX,Starbucks Corp,100.65,819681376.0,51.22,91.3623,98.3883,100.213,100.1823,-0.156,-0.5158,False,False,True,False,False,False,,,-1304087552.0,,0.922,,False,False,False,False,False,False,1
SYY,Sysco Corp,78.7,263571700.0,60.02,77.6135,79.46,78.4308,77.1417,1.1935,0.8935,False,True,False,False,False,False,,,1868375040.0,6.7044,1.329,,False,True,False,True,False,False,1
TRIP,Tripadvisor Inc,12.97,55445092.0,70.56,13.2497,10.837,12.3718,11.7819,0.5641,0.4354,True,False,False,False,False,True,,,181087504.0,1.9979,1.249,,False,True,False,True,False,False,1
VZ,Verizon Communications,45.37,1182124812.0,39.76,44.0283,48.129,46.4064,46.7577,-0.337,-0.248,False,True,False,False,False,False,,,19608500224.0,1.9204,0.64,,False,True,False,False,False,False,1
TV,Grupo Televisa,2.99,2848478.0,62.91,2.8823,2.956,2.8947,2.84,0.0312,-0.0097,False,False,False,False,False,False,0.4903,6.0981,2405078272.0,0.8488,2.387,-0.1393,True,True,True,True,False,False,0
TX,Ternium SA,46.3,28750646.0,46.53,40.1136,43.08,48.1231,47.6524,0.8501,1.2642,False,False,False,False,False,False,0.8226,56.2848,-557738496.0,0.1824,2.634,-0.0022,True,False,True,True,False,False,0
HOG,Harley-Davidson Inc,25.67,58518097.0,58.59,23.1039,21.9822,25.3561,24.838,0.5543,0.4847,False,False,False,False,False,False,0.9002,28.5156,168418624.0,0.7143,1.914,-0.0089,True,True,True,True,False,False,0
GGB,Gerdau SA,4.17,86560188.0,36.53,3.8562,4.1579,4.4103,4.5129,-0.0636,0.0025,False,False,False,False,False,False,1.0315,4.0426,2299379712.0,0.2902,2.758,-0.064,False,True,True,True,False,False,0
NMR,Nomura Holdings,8.97,13345346.0,65.1,8.0301,8.304,8.7913,8.55,0.2265,0.1667,False,False,False,False,False,False,1.1489,7.8074,,9.1737,1.575,0.0259,False,False,False,True,True,False,0
BCS,Barclays PLC,27.02,129571599.0,68.81,23.0278,23.59,26.0864,25.2264,0.8162,0.5928,False,False,False,False,False,False,1.1818,22.2627,,,,0.0937,False,False,False,False,True,False,0
GM,General Motors,78.95,752239420.0,46.5,74.3556,77.7284,80.6048,80.5544,0.4211,0.927,False,False,False,False,False,False,1.2289,64.5194,22466625536.0,1.9905,1.152,-0.03,False,True,False,True,False,False,0
SPCE,Virgin Galactic Holdings,3.56,375869727.0,47.46,3.2791,3.021,3.9492,3.9815,0.1154,0.327,False,False,False,True,False,False,1.2955,2.748,-313179616.0,1.6481,1.003,-0.1499,False,False,False,True,False,False,0
AEG,Aegon Ltd,8.55,42407915.0,61.57,7.7146,7.7581,8.4414,8.3188,0.1253,0.1006,False,False,False,False,False,False,1.5423,5.4594,-204500000.0,0.5694,7.997,0.0324,False,False,True,True,True,False,0
C,Citigroup Inc,144.97,1758771037.0,72.47,113.3602,122.5938,141.5281,136.5119,4.9401,3.9337,False,False,False,False,False,True,1.6026,89.2652,,,,0.0114,False,False,False,False,True,False,0
MUFG,Mitsubishi UFJ Financial,21.08,64019538.0,76.44,17.0802,18.4095,20.3044,19.7633,0.5545,0.4653,False,False,False,False,False,True,1.8889,11.1602,,,,0.0897,False,False,False,False,True,False,0
MFG,Mizuho Financial Group,10.3,37425523.0,72.46,7.8807,8.802,9.804,9.4878,0.318,0.2587,False,False,False,False,False,True,1.9279,5.3427,,,,0.0831,False,False,False,False,True,False,0
SAN,Banco Santander SA,13.5,126385408.0,66.98,11.3944,11.991,12.9666,12.6195,0.3089,0.1878,False,False,False,False,False,False,1.994,6.7702,,,,0.0822,False,False,False,False,True,False,0
BAC,Bank of America,57.91,2176338063.0,75.36,51.9841,51.5868,56.2492,54.6585,1.5208,1.157,False,False,False,False,False,True,2.1168,26.5497,,,,0.032,False,False,False,False,True,False,0
GPRK,GeoPark Ltd,9.67,7234665.0,41.64,8.2548,9.3902,10.2507,10.3356,0.0331,0.2073,False,False,False,False,False,False,2.2419,4.523,144452128.0,2.1649,1.0,0.2091,False,True,False,True,True,False,0
BBVA,Banco Bilbao Vizcaya,24.61,42469693.0,64.96,21.3512,22.2056,24.0709,23.44,0.5853,0.4038,False,False,False,False,False,False,2.3382,10.4697,,,,0.0251,False,False,False,False,True,False,0
TRV,Travelers Companies,307.81,544282119.0,60.12,288.3861,299.7799,304.1188,301.3835,2.1229,0.7803,False,False,False,False,False,False,2.362,130.3179,13304375296.0,0.2898,0.335,0.2244,False,True,True,False,True,False,0
USB,US Bancorp,58.14,523414369.0,60.03,52.0543,55.0611,57.4779,56.3988,0.9663,0.6303,False,False,False,False,False,False,2.4721,23.5184,,,,0.2125,False,False,False,False,True,False,0
URBN,Urban Outfitters,76.42,95410068.0,57.69,70.2668,69.505,74.9142,73.7068,1.3029,1.1983,False,False,False,False,False,False,2.5058,30.497,4627125.0,0.4614,1.476,0.1391,False,True,True,True,True,False,0
FSLR,First Solar Inc,249.24,826356429.0,45.3,233.8452,224.952,262.3935,263.6178,3.2415,9.0318,False,False,False,False,False,False,2.8274,91.1426,1147664768.0,0.0594,2.557,0.1978,False,True,True,True,True,False,0
RIO,Rio Tinto PLC,100.08,281627157.0,43.17,83.9413,97.2024,103.2771,103.8111,-0.1255,0.411,False,False,False,False,False,False,2.8655,34.9263,3495749888.0,0.3543,1.445,0.0856,False,True,True,True,True,False,0
VIST,Vista Energy,68.55,58598550.0,39.37,55.4353,67.392,70.6396,71.9475,-0.7734,0.1301,False,False,False,False,False,False,2.894,23.6873,-821809856.0,1.4506,0.769,0.5605,False,False,False,False,True,False,0
JPM,JPMorgan Chase,325.22,3017456989.0,62.02,305.1869,303.2085,320.936,313.8342,6.1405,3.5656,False,False,False,False,False,False,3.3035,98.4472,,,,0.0684,False,False,False,False,True,False,0
MRNA,Moderna Inc,63.96,368787346.0,74.9,39.2193,50.0725,54.917,51.6733,2.3947,0.6104,False,False,False,False,False,True,3.4665,18.4507,-20000000.0,0.1752,2.409,-0.2087,False,False,True,True,False,False,0
GS,Goldman Sachs,1094.4399,2516867311.0,63.71,875.7016,930.5343,1080.421,1048.1474,35.534,33.5041,False,False,False,False,False,False,3.7334,293.7129,,6.786,1.5,0.0097,False,False,False,True,True,False,0
TGT,Target Corp,130.74,631542555.0,55.69,106.5449,122.1701,129.9583,128.0387,1.8548,1.4086,False,False,False,False,False,False,3.7689,34.6889,3141250048.0,1.1755,0.932,0.1068,False,True,False,False,True,False,0
CCL,Carnival Corp,28.72,754747523.0,52.7,28.2539,27.5247,29.3445,28.4136,0.9155,0.7541,False,False,False,False,False,False,3.8281,8.064,2174000128.0,2.039,0.299,0.4019,False,True,False,False,True,False,0
SWKS,Skyworks Solutions,72.45,391836303.0,49.73,65.6189,63.7456,73.0384,73.2827,0.6509,1.7741,False,False,False,False,False,False,3.9259,18.4545,687837504.0,0.2063,2.376,-0.1497,False,True,True,True,False,False,0
NUE,Nucor Corp,243.83,430967803.0,48.84,176.4082,203.9147,253.8504,248.8946,7.4606,9.6999,False,False,False,False,False,False,3.9387,61.907,-384100000.0,0.316,2.901,0.0689,False,False,True,True,True,False,0
SNA,Snap-on Inc,387.25,123653291.0,58.1,356.8516,373.5559,383.8883,379.3822,4.2969,3.349,False,False,False,False,False,False,4.3873,88.2658,1048337472.0,0.2173,3.528,0.1184,False,True,True,True,True,False,0
CX,Cemex SAB,12.16,49829963.0,43.26,11.3036,12.0532,12.5571,12.6066,-0.0164,0.0264,False,False,False,False,False,False,4.4387,2.868,1076206208.0,0.4639,0.865,0.4894,False,True,True,False,True,False,0
BHP,BHP Group,82.25,268293007.0,42.29,67.547,78.9172,87.1366,86.9885,0.7288,1.4321,False,False,False,False,False,False,4.6171,19.0315,8137124864.0,0.5264,1.649,0.0636,False,True,True,True,True,False,0
NOK,Nokia Corp,13.49,1956492671.0,45.32,8.2014,10.6815,14.2213,14.3416,0.1419,0.4707,False,False,False,False,False,False,4.8029,2.8087,1597124992.0,0.1563,1.567,-0.0387,False,True,True,True,False,False,0
RIOT,Riot Platforms,28.1,407427919.0,63.33,17.8051,18.9623,26.9434,25.946,1.2699,1.3732,False,False,False,False,False,False,4.9938,5.627,-445848640.0,0.3663,1.078,-0.1449,False,False,True,True,False,False,0
FCX,Freeport-McMoRan,64.4,919270455.0,46.57,54.4626,62.677,67.4296,66.4985,1.1339,1.2608,False,False,False,False,False,False,5.1784,13.2627,1709874944.0,0.3301,2.386,0.0766,False,True,True,True,True,False,0
BK,Bank of New York Mellon,143.63,519562001.0,57.71,119.3183,128.3003,143.3168,141.2872,2.4318,2.5099,False,False,False,False,False,False,6.1547,22.2853,,,,0.157,False,False,False,False,True,False,0
ABEV,Ambev SA,3.16,90699135.0,49.91,2.7294,3.0505,3.1627,3.166,0.0034,0.011,False,False,False,True,False,False,6.9279,0.4504,18203940864.0,0.0342,1.028,-0.1541,False,True,True,True,False,False,0
ADDYY,Adidas AG,97.39,4849505.0,54.93,93.1512,87.7319,99.1603,96.5628,3.1893,3.5313,False,False,False,False,False,False,7.2204,14.1198,,0.9375,1.351,0.094,False,False,True,True,True,False,0
DE,Deere & Co,591.94,829848784.0,58.18,526.7443,581.8857,585.0893,576.9605,6.5723,3.3049,False,False,False,False,False,False,7.3827,79.8131,1098749952.0,3.7602,2.213,0.1742,False,True,False,True,True,False,0
INTC,Intel Corp,133.99,15325541715.0,64.21,55.5119,77.6325,120.82,115.583,5.9123,5.2306,False,False,False,False,False,False,7.8823,16.9988,-8301250048.0,0.3603,2.312,0.2357,False,False,True,True,True,False,0
AXP,American Express,337.78,974651023.0,65.73,336.3324,316.1603,332.5606,324.9311,6.6101,3.9585,False,False,False,False,False,False,7.9613,42.4556,,1.7785,1.574,0.0985,False,False,False,True,True,False,0
FMX,Fomento Economico Mexicano,127.11,65698343.0,60.31,106.4567,116.7276,125.8223,124.1575,1.8753,1.8064,False,False,False,False,False,False,8.5854,14.7308,159328321536.0,0.8758,1.156,-0.3419,False,True,True,True,False,False,0
KOF,Coca-Cola FEMSA,109.55,13793998.0,60.0,96.9879,104.9822,107.4491,106.7798,0.7595,0.6995,False,False,False,False,False,False,9.6148,11.3939,26122770432.0,0.6524,1.1,0.0552,False,True,True,True,True,False,0
GOOGL,Alphabet Inc,368.03,12077322697.0,49.17,310.8709,338.5345,366.65,369.5233,-1.7948,-0.6966,False,False,False,False,False,False,10.128,36.3378,27921750016.0,0.2003,1.922,0.3025,False,True,True,True,True,False,0
TWLO,Twilio Inc,186.17,586513971.0,43.1,135.8436,153.467,198.496,199.2513,3.1459,8.1978,False,False,False,False,False,False,10.6107,17.5455,879865344.0,0.1372,4.656,-0.0105,False,True,True,True,False,False,0
SIEGY,Siemens AG,158.79,25769153.0,57.31,141.3282,142.829,156.1219,155.1451,1.4543,1.6849,False,False,False,False,False,False,10.8513,14.6332,-312375008.0,0.7635,1.393,-0.0886,False,False,True,True,False,False,0
DAL,Delta Air Lines,86.72,642764887.0,66.76,66.7885,71.4184,83.6186,80.8375,3.0076,2.7466,False,False,False,False,False,False,10.9649,7.6772,3093374976.0,1.0502,0.418,,False,True,False,False,False,False,0
BIIB,Biogen Inc,197.19,206360675.0,52.57,175.2752,188.8255,197.5052,196.0039,1.8228,1.9264,False,False,False,False,False,False,10.9774,17.9077,1930925056.0,0.3518,3.065,3.7393,False,True,True,True,True,False,0
PSO,Pearson PLC,14.88,13539854.0,44.52,13.6754,13.8337,15.2034,15.1572,0.1101,0.1781,False,False,False,False,False,False,11.1676,1.3324,863750016.0,0.4051,1.998,-0.3686,False,True,True,True,False,False,0
ROST,Ross Stores,232.8,812375744.0,54.55,190.6304,218.1079,233.5181,230.4798,3.3407,3.2282,False,False,False,False,False,False,11.8534,19.64,2047583488.0,0.7491,1.541,0.1231,False,True,True,True,True,False,0
TJX,TJX Companies,163.81,1000554731.0,57.88,151.9775,157.8375,164.3934,161.4229,2.9448,2.5098,False,False,False,False,False,False,17.967,9.1173,4314250240.0,1.3631,1.139,0.2163,False,True,False,True,True,False,0
GLW,Corning Inc,194.92,2364303152.0,55.89,120.3515,159.0142,183.0298,183.0341,0.8244,1.4394,False,False,False,False,False,False,20.4041,9.553,612000000.0,0.8036,1.61,0.144,False,True,True,True,True,False,0
AMX,America Movil,25.85,33863930.0,46.18,23.322,25.556,26.2874,26.2248,0.0597,0.0428,False,False,False,False,False,False,20.6488,1.2814,140285067264.0,1.7087,0.72,-0.073,False,True,False,False,False,False,0
QCOM,Qualcomm Inc,226.11,5129918518.0,55.45,165.749,167.8804,217.1,215.3057,4.8843,7.8722,False,False,False,False,False,False,21.3967,10.5675,9589624832.0,0.5598,2.366,-0.3887,False,True,True,True,False,False,0
BB,BlackBerry Ltd,8.82,407209270.0,56.66,4.7516,5.57,8.9046,8.6209,0.5028,0.7249,False,False,False,False,False,False,21.7038,0.3861,43762500.0,0.3013,2.119,0.1329,False,True,True,True,True,False,0
TXN,Texas Instruments,322.86,2765094402.0,62.0,209.2817,247.4513,305.432,300.352,6.6177,6.7691,False,False,False,False,False,False,24.3456,13.2615,1068249984.0,0.8374,4.456,-0.0471,False,True,True,True,False,False,0
AMAT,Applied Materials,585.88,5265817104.0,63.45,322.0148,419.4311,577.9204,530.6664,47.3028,38.7915,False,False,False,False,False,False,25.3825,24.3125,3040375040.0,0.304,2.508,0.0973,False,True,True,True,True,False,0
NVDA,Nvidia Corp,210.69,37267374849.0,50.46,189.8548,194.7189,208.5462,210.3026,-1.01,-0.0686,False,False,False,False,False,False,30.8406,6.8316,46335873024.0,0.0655,3.441,0.8158,False,True,True,True,True,False,0
CAT,Caterpillar Inc,984.24,2949826860.0,61.29,675.3731,818.7925,959.178,928.6781,29.7839,21.8722,False,False,False,False,False,False,32.925,29.9414,3776624896.0,2.3079,1.353,0.1375,False,True,False,True,True,False,0
AMD,Advanced Micro Devices,519.85,16020973721.0,56.48,264.8881,337.2085,519.5692,496.9707,28.9093,31.4258,False,False,False,False,False,False,40.4402,13.288,7173374976.0,0.06,2.725,0.534,False,True,True,True,True,False,0
AAPL,Apple Inc,294.3,16084827566.0,47.09,268.554,276.5586,297.0241,297.9358,0.5926,2.3479,False,False,False,False,False,False,41.0482,7.26,101090746368.0,0.7955,1.07,0.2947,False,True,True,True,True,False,0
EA,Electronic Arts,203.52,432307315.0,60.16,199.4219,201.5234,202.9484,202.5705,0.3963,0.3714,False,False,False,False,False,False,42.9143,4.7106,2219124992.0,0.2741,1.046,0.6471,False,True,True,True,True,False,0
LRCX,Lam Research,389.04,3842489858.0,68.64,209.7998,266.4637,362.7988,338.9327,24.2286,19.9801,False,False,False,False,False,False,56.2876,6.9116,4352341504.0,0.3528,2.536,0.1887,False,True,True,True,True,False,0
LLY,Eli Lilly & Co,1098.5699,3629324456.0,54.04,964.7032,1002.3805,1118.4754,1095.2412,31.4147,38.5061,False,False,False,False,False,False,59.1465,18.5737,9156599808.0,1.3901,1.497,5.0424,False,True,False,True,True,False,0
TSM,Taiwan Semiconductor,462.12,5541479630.0,63.59,334.0973,380.0663,434.3312,424.9478,10.2451,9.1581,False,False,False,False,False,False,71.0201,6.5069,719158444032.0,0.1845,2.488,0.2637,False,True,True,True,True,False,0
GE,GE Aerospace,356.47,1638776393.0,69.76,305.7576,311.9402,347.113,333.1313,13.9075,11.4024,False,False,False,False,False,False,71.5916,4.9956,5667999744.0,1.1653,1.008,-0.1766,False,True,False,True,False,False,0
ARM,ARM Holdings PLC,366.39,5080479686.0,54.0,170.3695,220.375,388.6316,357.8816,37.0717,39.4362,False,False,False,False,False,False,72.691,6.0456,750499968.0,0.0593,5.996,0.2693,False,True,True,True,True,False,0
KO,Coca-Cola Co,79.39,1454253677.0,48.66,73.1067,78.1516,80.272,79.9114,0.486,0.5774,False,False,False,False,False,False,78.7925,1.0076,3124250112.0,1.2494,1.358,,False,True,False,True,False,False,0
MRVL,Marvell Technology,310.58,19489381590.0,64.55,112.9971,149.3268,285.2171,257.7186,30.8894,30.2546,False,False,False,False,False,False,178.7216,1.7378,2269700096.0,0.2897,3.278,,False,True,True,True,False,False,0
SNOW,Snowflake Inc,232.29,2567985615.0,59.18,205.7043,175.5425,235.7636,222.9947,16.74,20.0908,False,False,False,False,False,False,218.7049,1.0621,1739497728.0,1.4291,1.053,-0.7609,False,True,False,True,False,False,0
EBAY,eBay Inc,108.97,471404908.0,50.94,93.3368,99.9936,108.1774,108.7625,-0.184,0.2863,False,False,False,False,False,False,341.2036,0.3172,1200375040.0,1.6333,1.219,-0.8335,False,True,False,True,False,False,0
MMM,3M Co,160.6,615924102.0,66.09,156.9597,153.3255,158.1932,155.1306,3.0607,2.5577,False,False,False,False,False,False,,,2322374912.0,3.965,1.594,,False,True,False,True,False,False,0
ABBV,AbbVie Inc,234.76,1300164165.0,65.96,219.7076,216.7345,225.4377,221.5551,4.0725,3.635,False,False,False,False,False,False,,,20811624448.0,,0.796,,False,True,False,False,False,False,0
MO,Altria Group,69.12,588383614.0,46.86,63.1867,67.7114,69.8658,69.9875,0.0745,0.3194,False,False,False,False,False,False,,,8542875136.0,,0.619,,False,True,False,False,False,False,0
AAL,American Airlines,16.14,1716265118.0,69.33,13.1718,12.8195,15.4289,14.646,0.7844,0.6322,False,False,False,False,False,False,,,861124992.0,,0.492,,False,True,False,False,False,False,0
